submission_id,picture_middle,gender,comments,id,startDate,languages,block,endTime,response,pic1,type,bob,timeSpent,group,RT,check_ann,property_pic2,pic0,picture_left,check_behavior,age,question,trial_number,startTime,education,expected,selected_pic,experiment_id,answer,QUD,botresponse,question_long,prolific_id,picture_right,trial_name,pic2,pic3,property_pic3,score,property_pic1
3722,pic1,female,,trial25,Fri Jun 17 2022 11:40:14 GMT-0400 (Eastern Daylight Time),English,practice,1655482432246,literal,if2_unn_horiz.png,practice,pic3,33.62286666666667,group1,62630,same-ifp,contrast,ant_u.jpeg,pic3,cautious,29,NA,3,1655480414874,Higher Degree,pic3,pic3,82,"Even if the ANT block falls, the CONS block will NOT fall.",ifp,Susan,<b>What happens if the ANT block falls?</b>,61365f766033bc62f92053dc,pic2,image_selection,if1_uu.png,if1_un_ind.png,literal,100,contrast
3722,pic3,female,,trial11,Fri Jun 17 2022 11:40:14 GMT-0400 (Eastern Daylight Time),English,practice,1655482432246,literal,if1_un_ind.png,practice,pic3,33.62286666666667,group1,69645,same-ifp,literal,cons_n.jpeg,pic2,cautious,29,NA,4,1655480414874,Higher Degree,pic2_pic3,pic3,82,"If the ANT block falls, the CONS block will fall.",willq,Susan,<b>Will the CONS block fall?</b>,61365f766033bc62f92053dc,pic1,image_selection,if1_un.png,if1_un_up.png,literal,100,contrast
3722,pic2,female,,trial21,Fri Jun 17 2022 11:40:14 GMT-0400 (Eastern Daylight Time),English,test1,1655482432246,pragmatic,if1_nh.png,filler,pic2,33.62286666666667,group2,34702,same-ifp,pragmatic,ant_n.jpeg,pic3,cautious,29,NA,1,1655480414874,Higher Degree,,pic2,82,NEITHER the ANT NOR the CONS block will fall.,neutral,Susan,<b>Which blocks do you think will fall?</b>,61365f766033bc62f92053dc,pic1,image_selection_01,if2_nnh_right_ind.png,if2_nnn_horiz.png,literal,100,contrast
3722,pic2,female,,trial4,Fri Jun 17 2022 11:40:14 GMT-0400 (Eastern Daylight Time),English,test1,1655482432246,non-exhaustive,if1_un_ind.png,critical,pic3,33.62286666666667,group1,99309,same-ifp,exhaustive,ant_u.jpeg,pic3,cautious,29,NA,2,1655480414874,Higher Degree,,pic3,82,"If the ANT block falls, the CONS block will fall.",ifp,Susan,<b>What happens if the ANT block falls?</b>,61365f766033bc62f92053dc,pic1,image_selection_01,if1_un.png,if1_uu.png,non-exhaustive,100,contrast
3722,pic1,female,,trial13,Fri Jun 17 2022 11:40:14 GMT-0400 (Eastern Daylight Time),English,test1,1655482432246,contrast,if2_unn_ind_horiz.png,filler,pic3,33.62286666666667,group1,16694,same-ifp,literal,cons_n.jpeg,pic3,cautious,29,NA,3,1655480414874,Higher Degree,pic2_pic3,pic1,82,"If the ANT block falls, the CONS block will fall.",willq,Susan,<b>Will the CONS block fall?</b>,61365f766033bc62f92053dc,pic2,image_selection_01,if2_unn_horiz.png,if2_unn_up_horiz.png,literal,-100,contrast
3722,pic2,female,,trial5,Fri Jun 17 2022 11:40:14 GMT-0400 (Eastern Daylight Time),English,test1,1655482432246,contrast,if1_un_ind.png,critical,pic3,33.62286666666667,group1,181811,same-ifp,exhaustive,ant_u.jpeg,pic1,cautious,29,NA,4,1655480414874,Higher Degree,,pic1,82,"If the ANT block falls, the CONS block will fall.",ifp,Susan,<b>What happens if the ANT block falls?</b>,61365f766033bc62f92053dc,pic3,image_selection_01,if2_unn_horiz.png,if2_unu.png,non-exhaustive,-100,contrast
3722,pic1,female,,trial24,Fri Jun 17 2022 11:40:14 GMT-0400 (Eastern Daylight Time),English,test2,1655482432246,literal,if1_nn_ind.png,filler,pic2,33.62286666666667,group1,64845,same-ifp,pragmatic,cons_n.jpeg,pic2,cautious,29,NA,5,1655480414874,Higher Degree,pic2,pic3,82,The YELLOW and the CONS block will fall.,willq,Susan,<b>Will the CONS block fall?</b>,61365f766033bc62f92053dc,pic3,image_selection_01,if2_nnh.png,if2_hnh_right.png,literal,-100,contrast
3722,pic1,female,,trial6,Fri Jun 17 2022 11:40:14 GMT-0400 (Eastern Daylight Time),English,test2,1655482432246,contrast,if1_un_ind.png,critical,pic2,33.62286666666667,group1,62902,same-ifp,exhaustive,cons_n.jpeg,pic3,cautious,29,NA,6,1655480414874,Higher Degree,,pic1,82,"If the ANT block falls, the CONS block will fall.",willq,Susan,<b>Will the CONS block fall?</b>,61365f766033bc62f92053dc,pic2,image_selection_01,if2_unn_horiz.png,if2_unu.png,non-exhaustive,-100,contrast
3722,pic3,female,,trial23,Fri Jun 17 2022 11:40:14 GMT-0400 (Eastern Daylight Time),English,test2,1655482432246,literal,ind_edge_hh.png,attention-check,pic3,33.62286666666667,group2,18925,same-ifp,contrast,ant_ind_h.jpeg,pic1,cautious,29,NA,7,1655480414874,Higher Degree,pic3,pic3,82,NEITHER the YELLOW NOR the CONS block will fall.,neutral,Susan,<b>Which blocks do you think will fall?</b>,61365f766033bc62f92053dc,pic2,image_selection_01,ind_edge_hnh.png,ind_edge_hnn_horiz.png,literal,100,contrast
3722,pic2,female,,trial20,Fri Jun 17 2022 11:40:14 GMT-0400 (Eastern Daylight Time),English,test2,1655482432246,pragmatic,ind_edge_nn.png,filler,pic2,33.62286666666667,group1,21639,same-ifp,pragmatic,ant_ind_n.jpeg,pic3,cautious,29,NA,1,1655480414874,Higher Degree,,pic2,82,The CONS block will fall.,neutral,Susan,<b>Which blocks do you think will fall?</b>,61365f766033bc62f92053dc,pic1,image_selection_02,ind_edge_nhn.png,ind_edge_nhh.png,literal,100,contrast
3722,pic2,female,,trial1,Fri Jun 17 2022 11:40:14 GMT-0400 (Eastern Daylight Time),English,test2,1655482432246,non-exhaustive,if1_un_ind.png,critical,pic3,33.62286666666667,group2,104765,same-ifp,exhaustive,ant_u.jpeg,pic1,cautious,29,NA,2,1655480414874,Higher Degree,,pic3,82,"If the ANT block falls, the CONS block will fall.",ifp,Susan,<b>What happens if the ANT block falls?</b>,61365f766033bc62f92053dc,pic3,image_selection_02,if1_un.png,if2_unu.png,non-exhaustive,100,contrast
3722,pic2,female,,trial10,Fri Jun 17 2022 11:40:14 GMT-0400 (Eastern Daylight Time),English,test3,1655482432246,literal_contrast,if1_un_ind.png,filler,pic2,33.62286666666667,group1,37254,same-ifp,literal,ant_u.jpeg,pic1,cautious,29,NA,3,1655480414874,Higher Degree,pic2,pic2_pic3,82,"If the ANT block falls, the CONS block will fall.",ifp,Susan,<b>What happens if the ANT block falls?</b>,61365f766033bc62f92053dc,pic3,image_selection_02,if1_un.png,if2_unh_ind.png,contrast,50,contrast
3722,pic1,female,,trial2,Fri Jun 17 2022 11:40:14 GMT-0400 (Eastern Daylight Time),English,test3,1655482432246,exhaustive,if1_un_ind.png,critical,pic3,33.62286666666667,group2,27854,same-ifp,exhaustive,cons_n.jpeg,pic3,cautious,29,NA,4,1655480414874,Higher Degree,,pic2,82,"If the ANT block falls, the CONS block will fall.",willq,Susan,<b>Will the CONS block fall?</b>,61365f766033bc62f92053dc,pic2,image_selection_02,if1_un.png,if2_unu.png,non-exhaustive,-100,contrast
3722,pic3,female,,trial19,Fri Jun 17 2022 11:40:14 GMT-0400 (Eastern Daylight Time),English,test3,1655482432246,literal,ind_edge_hh.png,filler,pic2,33.62286666666667,group2,13911,same-ifp,pragmatic,ant_ind_h.jpeg,pic2,cautious,29,NA,5,1655480414874,Higher Degree,,pic3,82,The CONS block will NOT fall.,neutral,Susan,<b>Which blocks do you think will fall?</b>,61365f766033bc62f92053dc,pic1,image_selection_02,ind_edge_hnh.png,ind_edge_hnn_horiz.png,literal,-100,contrast
3722,pic2,female,,trial3,Fri Jun 17 2022 11:40:14 GMT-0400 (Eastern Daylight Time),English,test3,1655482432246,non-exhaustive,if1_un_ind.png,critical,pic2,33.62286666666667,group2,46285,same-ifp,exhaustive,ant_u.jpeg,pic1,cautious,29,NA,6,1655480414874,Higher Degree,,pic3,82,"If the ANT block falls, the CONS block will fall.",ifp,Susan,<b>What happens if the ANT block falls?</b>,61365f766033bc62f92053dc,pic3,image_selection_02,if2_unn_horiz.png,if1_uu.png,non-exhaustive,-100,contrast
3721,NA,female,it was a very interesting study and I enjoyed it thank you!,if1_hn,Fri Jun 17 2022 17:42:41 GMT+0200 (South Africa Standard Time),English,NA,1655482416574,blue|green,NA,training,NA,30.92245,NA,227188,ifp-willq,NA,NA,NA,cautious,26,NA,1,1655480561227,Graduated College,blue|green,NA,82,NA,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),Elizabeth,NA,60b7e1bcfe148de04d17624b,NA,animation_buttons,NA,NA,NA,NA,NA
3721,NA,female,it was a very interesting study and I enjoyed it thank you!,if1_ln,Fri Jun 17 2022 17:42:41 GMT+0200 (South Africa Standard Time),English,NA,1655482416574,blue|green,NA,training,NA,30.92245,NA,16653,ifp-willq,NA,NA,NA,cautious,26,NA,2,1655480561227,Graduated College,none,NA,82,NA,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),Elizabeth,NA,60b7e1bcfe148de04d17624b,NA,animation_buttons,NA,NA,NA,NA,NA
3721,NA,female,it was a very interesting study and I enjoyed it thank you!,if2_nnh,Fri Jun 17 2022 17:42:41 GMT+0200 (South Africa Standard Time),English,NA,1655482416574,blue|yellow,NA,training,NA,30.92245,NA,20197,ifp-willq,NA,NA,NA,cautious,26,NA,3,1655480561227,Graduated College,blue|yellow,NA,82,NA,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),Elizabeth,NA,60b7e1bcfe148de04d17624b,NA,animation_buttons,NA,NA,NA,NA,NA
3721,NA,female,it was a very interesting study and I enjoyed it thank you!,if2_nnl,Fri Jun 17 2022 17:42:41 GMT+0200 (South Africa Standard Time),English,NA,1655482416574,green|yellow,NA,training,NA,30.92245,NA,13007,ifp-willq,NA,NA,NA,cautious,26,NA,4,1655480561227,Graduated College,none,NA,82,NA,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),Elizabeth,NA,60b7e1bcfe148de04d17624b,NA,animation_buttons,NA,NA,NA,NA,NA
3721,NA,female,it was a very interesting study and I enjoyed it thank you!,if2_hnh,Fri Jun 17 2022 17:42:41 GMT+0200 (South Africa Standard Time),English,NA,1655482416574,blue|green|yellow,NA,training,NA,30.92245,NA,13982,ifp-willq,NA,NA,NA,cautious,26,NA,5,1655480561227,Graduated College,blue|green|yellow,NA,82,NA,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),Elizabeth,NA,60b7e1bcfe148de04d17624b,NA,animation_buttons,NA,NA,NA,NA,NA
3721,NA,female,it was a very interesting study and I enjoyed it thank you!,if1_nn,Fri Jun 17 2022 17:42:41 GMT+0200 (South Africa Standard Time),English,NA,1655482416574,none,NA,training,NA,30.92245,NA,6301,ifp-willq,NA,NA,NA,cautious,26,NA,6,1655480561227,Graduated College,none,NA,82,NA,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),Elizabeth,NA,60b7e1bcfe148de04d17624b,NA,animation_buttons,NA,NA,NA,NA,NA
3721,NA,female,it was a very interesting study and I enjoyed it thank you!,independent_edge_nh,Fri Jun 17 2022 17:42:41 GMT+0200 (South Africa Standard Time),English,NA,1655482416574,green,NA,training,NA,30.92245,NA,11731,ifp-willq,NA,NA,NA,cautious,26,NA,7,1655480561227,Graduated College,green,NA,82,NA,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),Elizabeth,NA,60b7e1bcfe148de04d17624b,NA,animation_buttons,NA,NA,NA,NA,NA
3721,NA,female,it was a very interesting study and I enjoyed it thank you!,if1_ind_hn,Fri Jun 17 2022 17:42:41 GMT+0200 (South Africa Standard Time),English,NA,1655482416574,blue|green,NA,training,NA,30.92245,NA,12068,ifp-willq,NA,NA,NA,cautious,26,NA,8,1655480561227,Graduated College,green,NA,82,NA,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),Elizabeth,NA,60b7e1bcfe148de04d17624b,NA,animation_buttons,NA,NA,NA,NA,NA
3721,pic2,female,it was a very interesting study and I enjoyed it thank you!,trial25,Fri Jun 17 2022 17:42:41 GMT+0200 (South Africa Standard Time),English,practice,1655482416574,literal,if2_unn_horiz.png,practice,pic3,30.92245,group2,52893,ifp-willq,contrast,ant_u.jpeg,pic3,cautious,26,NA,1,1655480561227,Graduated College,pic3,pic3,82,"Even if the ANT block falls, the CONS block will NOT fall.",ifp,Elizabeth,<b>What happens if the ANT block falls?</b>,60b7e1bcfe148de04d17624b,pic1,image_selection,if1_uu.png,if1_un_ind.png,literal,100,contrast
3721,pic3,female,it was a very interesting study and I enjoyed it thank you!,trial8,Fri Jun 17 2022 17:42:41 GMT+0200 (South Africa Standard Time),English,practice,1655482416574,pragmatic,if2_nnn_horiz.png,practice,pic2,30.92245,group2,37103,ifp-willq,pragmatic,ant_n.jpeg,pic1,cautious,26,NA,2,1655480561227,Graduated College,,pic2,82,The YELLOW block will fall.,neutral,Elizabeth,<b>Which blocks do you think will fall?</b>,60b7e1bcfe148de04d17624b,pic2,image_selection,if2_nnh_right.png,if2_nnh.png,literal,100,contrast
3721,pic3,female,it was a very interesting study and I enjoyed it thank you!,trial7,Fri Jun 17 2022 17:42:41 GMT+0200 (South Africa Standard Time),English,practice,1655482416574,pragmatic,if1_un.png,practice,pic3,30.92245,group2,43691,ifp-willq,literal,cons_n.jpeg,pic1,cautious,26,NA,3,1655480561227,Graduated College,pic3,pic3,82,"If the ANT or the YELLOW block falls, the CONS block will fall.",neutral,Elizabeth,<b>Which blocks do you think will fall?</b>,60b7e1bcfe148de04d17624b,pic2,image_selection,if2_unn_horiz.png,if2_unu.png,pragmatic,100,contrast
3721,pic1,female,it was a very interesting study and I enjoyed it thank you!,trial11,Fri Jun 17 2022 17:42:41 GMT+0200 (South Africa Standard Time),English,practice,1655482416574,literal,if1_un_ind.png,practice,pic2,30.92245,group2,38401,ifp-willq,literal,cons_n.jpeg,pic3,cautious,26,NA,4,1655480561227,Graduated College,pic2_pic3,pic3,82,"If the ANT block falls, the CONS block will fall.",willq,Elizabeth,<b>Will the CONS block fall?</b>,60b7e1bcfe148de04d17624b,pic2,image_selection,if1_un.png,if1_un_up.png,literal,-100,contrast
3721,pic3,female,it was a very interesting study and I enjoyed it thank you!,trial24,Fri Jun 17 2022 17:42:41 GMT+0200 (South Africa Standard Time),English,test1,1655482416574,pragmatic,if1_nn_ind.png,filler,pic2,30.92245,group2,32567,ifp-willq,pragmatic,cons_n.jpeg,pic2,cautious,26,NA,1,1655480561227,Graduated College,pic2,pic2,82,The YELLOW and the CONS block will fall.,willq,Elizabeth,<b>Will the CONS block fall?</b>,60b7e1bcfe148de04d17624b,pic1,image_selection_01,if2_nnh.png,if2_hnh_right.png,literal,100,contrast
3721,pic3,female,it was a very interesting study and I enjoyed it thank you!,trial3,Fri Jun 17 2022 17:42:41 GMT+0200 (South Africa Standard Time),English,test1,1655482416574,non-exhaustive,if1_un_ind.png,critical,pic2,30.92245,group1,28976,ifp-willq,exhaustive,ant_u.jpeg,pic1,cautious,26,NA,2,1655480561227,Graduated College,,pic3,82,"If the ANT block falls, the CONS block will fall.",ifp,Elizabeth,<b>What happens if the ANT block falls?</b>,60b7e1bcfe148de04d17624b,pic2,image_selection_01,if2_unn_horiz.png,if1_uu.png,non-exhaustive,-100,contrast
3721,pic1,female,it was a very interesting study and I enjoyed it thank you!,trial20,Fri Jun 17 2022 17:42:41 GMT+0200 (South Africa Standard Time),English,test1,1655482416574,pragmatic,ind_edge_nn.png,filler,pic2,30.92245,group2,37284,ifp-willq,pragmatic,ant_ind_n.jpeg,pic3,cautious,26,NA,3,1655480561227,Graduated College,,pic2,82,The CONS block will fall.,neutral,Elizabeth,<b>Which blocks do you think will fall?</b>,60b7e1bcfe148de04d17624b,pic2,image_selection_01,ind_edge_nhn.png,ind_edge_nhh.png,literal,100,contrast
3721,pic2,female,it was a very interesting study and I enjoyed it thank you!,trial2,Fri Jun 17 2022 17:42:41 GMT+0200 (South Africa Standard Time),English,test1,1655482416574,exhaustive,if1_un_ind.png,critical,pic3,30.92245,group1,47278,ifp-willq,exhaustive,cons_n.jpeg,pic1,cautious,26,NA,4,1655480561227,Graduated College,,pic2,82,"If the ANT block falls, the CONS block will fall.",willq,Elizabeth,<b>Will the CONS block fall?</b>,60b7e1bcfe148de04d17624b,pic3,image_selection_01,if1_un.png,if2_unu.png,non-exhaustive,-100,contrast
3721,pic2,female,it was a very interesting study and I enjoyed it thank you!,trial10,Fri Jun 17 2022 17:42:41 GMT+0200 (South Africa Standard Time),English,test2,1655482416574,literal,if1_un_ind.png,filler,pic2,30.92245,group2,33010,ifp-willq,literal,ant_u.jpeg,pic1,cautious,26,NA,5,1655480561227,Graduated College,pic2,pic2,82,"If the ANT block falls, the CONS block will fall.",ifp,Elizabeth,<b>What happens if the ANT block falls?</b>,60b7e1bcfe148de04d17624b,pic3,image_selection_01,if1_un.png,if2_unh_ind.png,contrast,100,contrast
3721,pic2,female,it was a very interesting study and I enjoyed it thank you!,trial6,Fri Jun 17 2022 17:42:41 GMT+0200 (South Africa Standard Time),English,test2,1655482416574,exhaustive,if1_un_ind.png,critical,pic3,30.92245,group2,29510,ifp-willq,exhaustive,cons_n.jpeg,pic1,cautious,26,NA,6,1655480561227,Graduated College,,pic2,82,"If the ANT block falls, the CONS block will fall.",willq,Elizabeth,<b>Will the CONS block fall?</b>,60b7e1bcfe148de04d17624b,pic3,image_selection_01,if2_unn_horiz.png,if2_unu.png,non-exhaustive,-100,contrast
3721,pic1,female,it was a very interesting study and I enjoyed it thank you!,trial23,Fri Jun 17 2022 17:42:41 GMT+0200 (South Africa Standard Time),English,test2,1655482416574,literal,ind_edge_hh.png,attention-check,pic3,30.92245,group1,230257,ifp-willq,contrast,ant_ind_h.jpeg,pic2,cautious,26,NA,7,1655480561227,Graduated College,pic3,pic3,82,NEITHER the YELLOW NOR the CONS block will fall.,neutral,Elizabeth,<b>Which blocks do you think will fall?</b>,60b7e1bcfe148de04d17624b,pic3,image_selection_01,ind_edge_hnh.png,ind_edge_hnn_horiz.png,literal,100,contrast
3721,pic2,female,it was a very interesting study and I enjoyed it thank you!,trial19,Fri Jun 17 2022 17:42:41 GMT+0200 (South Africa Standard Time),English,test2,1655482416574,pragmatic,ind_edge_hh.png,filler,pic3,30.92245,group1,50131,ifp-willq,pragmatic,ant_ind_h.jpeg,pic3,cautious,26,NA,1,1655480561227,Graduated College,,pic2,82,The CONS block will NOT fall.,neutral,Elizabeth,<b>Which blocks do you think will fall?</b>,60b7e1bcfe148de04d17624b,pic1,image_selection_02,ind_edge_hnh.png,ind_edge_hnn_horiz.png,literal,-100,contrast
3721,pic3,female,it was a very interesting study and I enjoyed it thank you!,trial1,Fri Jun 17 2022 17:42:41 GMT+0200 (South Africa Standard Time),English,test2,1655482416574,exhaustive,if1_un_ind.png,critical,pic3,30.92245,group2,52815,ifp-willq,exhaustive,ant_u.jpeg,pic2,cautious,26,NA,2,1655480561227,Graduated College,,pic2,82,"If the ANT block falls, the CONS block will fall.",ifp,Elizabeth,<b>What happens if the ANT block falls?</b>,60b7e1bcfe148de04d17624b,pic1,image_selection_02,if1_un.png,if2_unu.png,non-exhaustive,-100,contrast
3721,pic1,female,it was a very interesting study and I enjoyed it thank you!,trial13,Fri Jun 17 2022 17:42:41 GMT+0200 (South Africa Standard Time),English,test3,1655482416574,literal,if2_unn_ind_horiz.png,filler,pic2,30.92245,group1,84362,ifp-willq,literal,cons_n.jpeg,pic3,cautious,26,NA,3,1655480561227,Graduated College,pic2_pic3,pic2,82,"If the ANT block falls, the CONS block will fall.",willq,Elizabeth,<b>Will the CONS block fall?</b>,60b7e1bcfe148de04d17624b,pic2,image_selection_02,if2_unn_horiz.png,if2_unn_up_horiz.png,literal,100,contrast
3721,pic3,female,it was a very interesting study and I enjoyed it thank you!,trial4,Fri Jun 17 2022 17:42:41 GMT+0200 (South Africa Standard Time),English,test3,1655482416574,non-exhaustive,if1_un_ind.png,critical,pic3,30.92245,group2,33719,ifp-willq,exhaustive,ant_u.jpeg,pic2,cautious,26,NA,4,1655480561227,Graduated College,,pic3,82,"If the ANT block falls, the CONS block will fall.",ifp,Elizabeth,<b>What happens if the ANT block falls?</b>,60b7e1bcfe148de04d17624b,pic1,image_selection_02,if1_un.png,if1_uu.png,non-exhaustive,100,contrast
3721,pic2,female,it was a very interesting study and I enjoyed it thank you!,trial21,Fri Jun 17 2022 17:42:41 GMT+0200 (South Africa Standard Time),English,test3,1655482416574,contrast,if1_nh.png,filler,pic3,30.92245,group1,66973,ifp-willq,pragmatic,ant_n.jpeg,pic3,cautious,26,NA,5,1655480561227,Graduated College,,pic1,82,NEITHER the ANT NOR the CONS block will fall.,neutral,Elizabeth,<b>Which blocks do you think will fall?</b>,60b7e1bcfe148de04d17624b,pic1,image_selection_02,if2_nnh_right_ind.png,if2_nnn_horiz.png,literal,-100,contrast
3721,pic2,female,it was a very interesting study and I enjoyed it thank you!,trial5,Fri Jun 17 2022 17:42:41 GMT+0200 (South Africa Standard Time),English,test3,1655482416574,exhaustive,if1_un_ind.png,critical,pic2,30.92245,group1,30070,ifp-willq,exhaustive,ant_u.jpeg,pic1,cautious,26,NA,6,1655480561227,Graduated College,,pic2,82,"If the ANT block falls, the CONS block will fall.",ifp,Elizabeth,<b>What happens if the ANT block falls?</b>,60b7e1bcfe148de04d17624b,pic3,image_selection_02,if2_unn_horiz.png,if2_unu.png,non-exhaustive,100,contrast
3718,NA,female,,if1_hn,Fri Jun 17 2022 17:52:14 GMT+0200 (South Africa Standard Time),english,NA,1655482139618,blue,NA,training,NA,16.749066666666668,NA,48437,ifp-willq,NA,NA,NA,cautious,22,NA,1,1655481134674,Graduated College,blue|green,NA,82,NA,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),linda,NA,60bfb7216f6da5705b11ca15,NA,animation_buttons,NA,NA,NA,NA,NA
3718,NA,female,,if1_ln,Fri Jun 17 2022 17:52:14 GMT+0200 (South Africa Standard Time),english,NA,1655482139618,green,NA,training,NA,16.749066666666668,NA,31694,ifp-willq,NA,NA,NA,cautious,22,NA,2,1655481134674,Graduated College,none,NA,82,NA,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),linda,NA,60bfb7216f6da5705b11ca15,NA,animation_buttons,NA,NA,NA,NA,NA
3718,NA,female,,if2_nnh,Fri Jun 17 2022 17:52:14 GMT+0200 (South Africa Standard Time),english,NA,1655482139618,yellow,NA,training,NA,16.749066666666668,NA,34954,ifp-willq,NA,NA,NA,cautious,22,NA,3,1655481134674,Graduated College,blue|yellow,NA,82,NA,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),linda,NA,60bfb7216f6da5705b11ca15,NA,animation_buttons,NA,NA,NA,NA,NA
